Variantas_1,Variantas_2,Variantas_3,Variantas_4,Variantas_5,Variantas_6,Variantas_7,Variantas_8,Variantas_9,Variantas_10,Variantas_11,Variantas_12,Variantas_13,Variantas_14,Variantas_15,Variantas_16,Variantas_17,Variantas_18,Variantas_19,Variantas_20,Variantas_21,Variantas_22,Variantas_23,Variantas_24,Variantas_25,Variantas_26,Variantas_27,Variantas_28,Variantas_29,Variantas_30,Variantas_31,Variantas_32,Variantas_33,Variantas_34,Variantas_35,Variantas_36,Variantas_37,Variantas_38,Variantas_39,Variantas_40,Variantas_41,Variantas_42,Variantas_43,Variantas_44,Variantas_45,Variantas_46,Variantas_47,Variantas_48,Variantas_49,Variantas_50,Variantas_51,Variantas_52,Variantas_53,Variantas_54,Variantas_55,Variantas_56,Variantas_57,Variantas_58,Variantas_59,Variantas_60,Variantas_61,Variantas_62,Variantas_63,Variantas_64,Variantas_65,Variantas_66,Variantas_67,Variantas_68,Variantas_69,Variantas_70,Variantas_71,Variantas_72,Variantas_73,Variantas_74,Variantas_75,Variantas_76,Variantas_77,Variantas_78,Variantas_79,Variantas_80,Variantas_81,Variantas_82,Variantas_83,Variantas_84,Variantas_85,Variantas_86,Variantas_87,Variantas_88,Variantas_89,Variantas_90,Variantas_91,Variantas_92,Variantas_93,Variantas_94,Variantas_95,Variantas_96,Variantas_97,Variantas_98,Variantas_99,Variantas_100
-5.55775450879496,2.62550989389297,-4.03248761212808,0.0237563282286653,4.83834056956674,-4.94737823060717,8.29273049012126,7.06161575854353,3.13272748781442,0.220197328357007,-8.19036261176228,0.86899967631531,3.24070730322153,-0.997295177081453,0.0826775282862756,1.20889032669244,-0.410942957540113,1.66102850062972,-7.38516069895844,6.32590519146264,0.193737875249146,4.49306245907172,0.650958261766625,8.87366003507218,2.74618152721908,0.23346870156785,-1.98736542689573,0.0143795671920525,-2.58033898579843,0.841463127208934,5.87578367077064,4.30073120930547,-4.67684797763294,0.861408126862831,0.171191772349019,0.385823345062044,1.28896410780586,-1.2801028032155,0.467390032948197,4.20667229838673,-3.16478877520083,4.22808013300731,1.70825636174103,6.70918030933105,-7.15438411837709,-0.193007436826117,-6.47573477993213,8.48369943085981,0.165060195653132,-12.1152453262458,1.89953259409011,3.11827518305825,0.0739175401957109,6.6814849215288,0.722835769602324,-0.209531960980035,7.01084662244203,2.77291197922324,1.24975883658082,-5.2773689312941,2.67154805788484,8.32304388780047,4.05003035800497,0.901789022215075,8.05002224845735,-3.92128171032031,0.616683844996884,0.373697863663795,1.58269929526623,2.54625382119018,-5.36915433515956,-0.34534100342914,1.8040566876073,-2.76536135374073,-0.989833428147987,8.65896635415803,0.957805377489778,0.275876925706972,5.14830374058748,4.10461454743518,0.823421310270162,-1.59532975798435,0.0360492929671527,0.166579584834123,3.25054082154431,-6.73682995017457,8.7660272101206,-2.9154282868815,1.10882142785478,-0.272991471020457,5.43381111352361,0.10699829589875,0.255191114453855,0.686028047994282,-2.75481900792808,0.232861098901118,-5.90558810073437,1.6509038609317,-0.722087733064631,-8.14697358979496
-1.05482017408338,0.997382391408433,1.60706094274739,1.61707085286495,3.72518912924365,-2.86921372760222,12.0384062525039,2.55741468542181,1.1945639907833,3.82908018520417,-9.52102244016921,0.894087614535045,-0.392303624161594,-1.62528975935266,2.14471524685863,-0.507616455533913,0.675674164759799,1.75795459879807,-6.71420115383562,4.76427373580511,0.212926133978404,2.22049841719595,4.07714070316318,1.74345696572272,1.96407633948631,0.226113108608696,-4.31912052295707,0.738010917266788,-3.55453766242632,-1.56122343781298,9.91100704738794,-5.95673825495426,-6.24064867150518,2.22658773317902,0.240643947335117,0.676686065749027,-2.3813564839364,-3.95817122974661,0.194463620644237,-1.00600823859475,-2.94366273552284,4.21043114277869,-1.85982150363447,5.88452555595597,-6.28319480796391,-2.15221554605486,-8.46466521438884,1.14995776127793,0.908184454331459,-8.22485220699945,2.00925445785862,-2.65780196077715,1.16474434980897,6.04474847768424,-0.221116904100283,5.17772637493529,2.06148039046821,-0.853742997704608,0.0689564926631165,-5.67513349639255,7.37430095897645,8.18490894385633,-4.03105689249958,-3.91302739316971,7.91831510873513,-1.20233101797594,0.222372237268913,0.7079027536658,0.103027622727032,3.07151181848818,4.85686440475032,1.28745852131718,4.38904569521363,-3.83436895845024,1.1601024632245,9.51494050581723,8.54946414331989,-1.77140856834186,4.9717730370527,3.93281191016026,2.23888505353651,-1.21696269438253,1.3002386083896,0.599659000894532,11.4220265041707,-3.63022431025103,7.8467610834072,1.79868258548793,7.70303336142142,-1.59064872128702,5.89138880118223,0.885362135219871,0.0475842518902406,2.76239926302992,-3.23255109070619,0.616175693552829,-5.89954513525716,4.63760695794171,-1.23872140214406,-7.97248160688337
-5.56460386435782,0.65959255608941,2.6458890203965,1.7570604338069,0.586017459422728,-7.41997320129643,8.55248534186201,4.88853920453658,0.0393381751930364,1.94485604161145,-7.64550984982535,3.83980139359341,0.560224123850597,-0.214567724842149,0.458616802368066,2.26778087854445,1.85920791044106,1.87822769891615,1.79086244976765,7.69634620106988,0.0882599202666375,0.299435188915338,0.926392985156527,3.70206597802683,2.9777019722803,1.20752266730066,-1.93270567992498,0.18902808172413,-1.96142700700259,-4.4156713837026,9.38915064961205,-0.947889108586634,-4.97488752666963,1.53131208395753,0.295431545675491,0.289950606994247,6.37254935319513,-1.12106981944729,-0.157396336920748,-1.21469357720418,-8.23711343958116,4.01188848606798,1.23732865012426,3.86482711502101,-6.56493120466489,-4.52231489027294,-7.77720417158691,2.43468850456954,1.15336583487938,-10.5153318887472,3.3903454438163,1.94483938261728,0.424873331715491,3.40645668052681,2.37436358794808,5.10240345017113,4.17658717584967,3.36410996448173,-3.20795769493441,-3.16528109944216,1.1904430680352,9.0010239988101,2.94514124975004,1.87196278594564,7.82572634132675,-1.21660893019954,0.743904423054328,1.04367995168053,1.77545000895696,-2.87261342080266,-2.92787715172627,2.48024643768811,0.640587685280216,-4.84983794665299,-6.20142408117492,10.4086727521532,-2.32715218057379,-1.96385805921706,5.04735899923307,4.20250635010895,2.96294285016774,1.72522935876979,0.266189173912904,0.177513554948287,1.34088749149368,-2.43803257863546,8.13353650377469,-2.49633097893903,5.49129225695937,-1.03971977662609,2.78504795366912,0.916945209291487,0.656079425222822,1.2401803003485,-3.15657033905978,1.78157972422413,-2.99081102079559,4.34655029382305,-1.43018920845853,-8.36755772378672
0.165904087565668,0.377357206923976,-1.74723773035393,1.71026713745005,1.3238969334776,-1.45395120384627,6.79826859361003,4.28145876321189,0.406219861282918,1.70665731309593,-10.0560954105154,1.17881826659186,1.1564271321746,1.7907091433038,1.29182909189436,1.36180186185983,4.80616329233638,1.68930341394975,1.41573357173361,6.43583007058958,0.519807390675955,1.33795908446568,-3.26809554902137,0.20196261662849,3.6900661993233,0.799243143244445,-0.0316098929103443,0.881571625523033,-2.83371514123606,-1.68560291949647,6.07810140757175,1.16189561331473,-6.03144566411075,3.33817272878269,0.792265984399587,0.671669922747689,-1.20925687375195,-1.04071355760276,2.57562280370664,5.4255424820144,-6.41902328631267,0.431701304700797,-0.13307203198916,5.4468309652005,-8.58558474244649,-1.18692761508705,-8.82552779043803,13.8139335347336,0.320722307041896,-8.97146556102941,0.558607883202941,3.95565948334233,0.348971815384879,-4.52681993828042,3.10550110720095,-3.67592960342223,4.35130483478891,2.33675582845028,-0.947466625492655,-5.25643682384375,0.379909278935095,7.32209794765776,-0.265048245332225,-2.37401309389024,8.03867724176547,-4.17678882798729,0.397368552318335,0.422046419822335,0.231916018269324,3.71973959092327,-3.22181589744501,1.43313052383916,0.311161760615513,-4.59913100426976,-0.488054209148892,9.03522637953393,2.64256094010625,-0.819621847666095,4.35086825627089,3.79194354322525,0.00336030004378467,-0.0654262232117018,0.429339070606843,0.076265758786891,3.2508884469281,3.08781385412662,6.50713820070474,2.48140700479438,2.30548855699232,-1.46949000945424,5.88333711931286,0.558408194405167,0.788346874675909,3.01761993034003,-0.102898303714919,1.67795912299365,-4.4551974891732,4.76720172955704,-0.734825178716089,-8.58570836029343
0.197160372130095,0.18389529116262,-6.60740113423731,0.832391076565017,1.43442709138421,-5.42791882862235,7.67470919863917,2.84741382633194,3.00257304912561,1.71599418959584,-7.69979393055196,3.67275887393438,-1.77332747247814,0.386898787377457,7.66716929868396,3.26976109121086,4.61320854452403,1.40328072212557,-4.13285106270278,5.81265410769147,0.625679017531865,2.17877505238258,5.47357869828003,2.37407145285666,4.63477116640596,0.0560699055035844,-0.308526923576153,0.0139096720995045,-3.9771309506695,-1.19925668550506,9.06045444273949,-0.973195553488961,-6.57488790744886,1.97604493953582,0.33817938494169,2.15632018739667,-0.949942603758993,-1.30921995077927,-0.982332159415465,4.11228985396841,-6.72138482788148,9.78228936602624,-0.734082056160514,2.77762397535748,-7.76964578475114,0.517572787866539,-8.95753480898942,13.5783661363968,2.29822959240257,-8.07752866905935,1.12195262398237,-2.74303726804674,1.12349459091988,-0.922906987548941,-1.82621048335881,4.0846176327762,-0.243862420152515,3.64741390521453,-1.19558446442995,-9.07080455374904,0.558377981495419,7.4832743873254,5.07098340637727,3.89141633868796,7.92929642741659,-1.72379268197329,0.247010823606053,0.329938114556888,-0.129623945124581,-3.00248781440518,-8.14857350150775,-3.65197235888925,2.69511715382974,-4.44147726906143,-0.756485015114487,10.9437978224739,-0.537577045238054,-3.35587446182944,4.52136724140759,3.86218481966987,0.188124026839421,-1.4583994043238,0.5353564530426,0.486312110967513,15.1131637682202,-7.05556182647585,8.95644511787945,2.90748973152586,3.25032981737652,-1.98438110580489,6.00598402963689,0.382536691460556,0.559349761736537,1.10335596285136,-7.42934745855518,0.678550028624882,-0.515344538729463,4.91187200751896,-0.257244065250835,-8.11669344032311
-5.55399348687017,5.95338979057228,-7.50155929496528,3.09242579817679,2.8479306886591,-4.75849568778788,7.79613407024491,4.75509449175205,0.810548253606805,1.97614404906243,-10.9120461108591,17.251009864195,-1.72657614379753,1.92624007324816,0.863771206894535,3.4115413510652,0.771561183678669,1.70523217106792,-6.15354751175858,2.80326256082098,0.502343625027796,1.34671055271011,6.87843793595987,1.92522363270945,1.53914087655704,0.033406447719261,1.6907668702335,0.178630073647755,-2.9687241976715,2.07845065938873,8.86473698922344,-5.0312819341042,-4.87364612922307,0.0774811639806202,0.0179545387411626,0.321657336401575,5.68002355715314,-1.57848544199648,0.629131458265299,6.3807495031071,-1.631945609931,5.25178642503662,-1.62084474328291,2.90036556123021,-6.76488730259746,1.60666455052839,-9.61322539280364,1.10929556222491,1.11642511739887,-10.4349272660882,1.86375172670269,3.10368290569397,0.230469635365768,4.07674688641753,-3.95399436090499,-1.58001354951068,6.7953361653215,1.65680236100612,-0.129139032923637,-1.89078637617427,1.18553363285884,8.38368477414428,-0.384276556200597,0.398030554923143,7.99144139529084,-3.68403252437889,0.317612227186776,1.06199278203329,0.290773177683707,-0.837106382161003,5.69738621038789,1.85149339889561,5.48934311667542,-4.82726747495958,4.77332084376432,10.9178145072732,1.86967314364535,-1.62215279170439,4.64879032724628,4.07440970486285,0.79012614827206,-2.91452012580317,0.278733185515778,0.808528630416854,0.642106236557107,-5.98603596647166,6.73272804115146,-2.37694860405444,3.06580619047937,-2.08915361062557,6.40539464167454,5.73313182393957,1.26058594200059,0.2356730177571,-1.90696651678899,1.437270606326,0.117107523972262,5.14433895872026,-0.0266331195011454,-8.10172790837138
1.89875331637378,0.294277389540934,2.81778865007144,0.156681695105628,0.522039280982234,-2.53391924461734,5.83344187634929,3.06488241741522,0.751290748174298,1.46938300836119,-13.6063983668719,1.25863694049673,1.67549803096891,-1.23624658052847,0.104664186601082,1.54018022514681,2.73112445117342,1.74256448788574,1.95523194549207,2.38018263798285,0.0977829815104715,0.966277649054302,3.27170564173903,2.03868411235221,1.75005918095251,0.0110290639526802,-9.73761915255852,0.356067362393989,-4.81247085239197,-0.665165411119243,9.20975803811954,-1.94074647738486,-5.01344584110338,1.00904179536603,0.197627852417074,1.27801276946735,-0.096090883288019,-3.46382722583158,1.28020093401005,4.42775664910086,-5.22843758209103,9.69263096904725,-8.27120996806943,2.69169970364519,-8.00808725955819,-1.05120948878208,-6.91339136271075,11.6806189558021,0.250763641409943,-9.38208340960776,0.462035994158201,-1.44324980705272,0.481217843659977,-3.92496496821561,3.9855299743298,-3.64407794122198,6.22570303941041,5.21942029754025,2.67171063012624,-8.50479567003596,6.01847376110846,7.80487617018305,-7.73251399172486,-0.430294940480231,7.99485512703498,0.568807059481849,0.120197862058556,0.169688005909052,-1.15966045067984,1.83139878551733,-5.85659921036564,-3.18803183827035,3.63420617846831,-5.62480842657297,-9.56300177040276,10.5881840134557,-5.8819281566851,-0.523898333483932,4.68569760547678,4.29173969684939,0.333560835912358,-0.0406152403080191,1.67820673564386,0.111054915964403,4.50127497551729,-5.81510325262728,7.30489230079989,-2.86781049696463,1.46414363967012,-0.532998694517114,1.87461422054688,0.960150764092496,2.14104043403078,4.4706254468432,-2.8398471344798,1.9947070984093,0.899440329747012,6.16221163988266,-1.19556826827984,-7.67198799225356
-5.11425562593915,1.06012804989771,-2.34598104647546,0.0100409701391887,4.07423659251648,-3.7418862693411,6.68833098962464,5.06825968985821,3.35861694369598,1.33867907940822,-8.74831081507265,1.65843579500412,-4.59982838838208,-0.441868130149646,0.595922733269888,2.53890379148196,-7.89660521606619,1.77176532133942,0.176307184716089,4.09673368071141,0.946857065310459,1.12579963917408,-4.90136564683262,0.403739900979814,3.88170506309291,0.0215051716470923,-7.94378594185225,0.559747652565902,-3.49072955867198,3.43908249894881,7.35191897810563,4.12026841405267,-7.00111781423846,0.423345188743921,0.0602151089131712,2.09672290750569,0.293918239201431,-3.28437826946308,0.00155402685515096,-1.33616019262808,-7.5936604097057,8.37039529381916,6.77520924162272,2.69382100445932,-7.26778243562139,-4.11144474125209,-8.76546273477295,6.96291563884986,1.39911118813882,-9.25837607093287,7.10845693225561,-1.56219325173186,1.24511978716369,0.134739423537331,-2.80168291404886,5.3419095044014,-0.0192150108388008,2.41257772242839,-0.255591130745759,-5.64679048182531,0.774910104270214,8.3258563714732,-2.42978897640554,2.14777986553606,8.11699952137181,-3.20443747226302,0.869693376148591,0.502694088898498,0.251371310350539,-5.92172294239651,-1.46384295764382,-1.65929767970575,3.86786399200815,-1.89857413358445,-6.10783432446858,12.2807811972285,-2.63000064028365,-1.09565922105653,5.02710792916964,4.20659558338547,1.04620347213482,0.309947187052461,0.447611690612056,0.387972304373308,7.04518345750138,-5.70627677222473,7.94655364024722,2.30273449042976,0.307416234710723,-0.608586587929898,0.358069248231827,0.817133875357839,2.65750751803677,4.24961936400641,-6.0299274765944,1.50883853473561,1.35636167998619,4.74423657795195,-0.53256346731251,-8.11846936864203
-2.52735127462331,2.18267385668894,-7.2430033226676,0.602135808032627,1.08595165044134,-6.3391058428786,4.33820613658245,6.26566996034226,2.73113050574729,0.655865398642131,-12.6287310854396,1.46825171818042,-5.01812806016719,-0.328490990300423,2.10322706382759,-1.02935006274199,3.56127258693507,1.79708638549127,-6.28554949836269,7.45023160037578,1.5212089954128,1.21861642554074,-4.51173421506904,2.94035641946268,-0.114389782585918,3.29303111347869,-4.25605361014938,0.430459263578822,-2.90261639234269,-1.06987517291787,7.65689730203063,-3.94880939385062,-5.82816834074256,0.125558708589593,0.451645126431697,0.894333515039072,6.20807238992707,-3.6120871982467,1.68813135278072,0.781779571090099,-4.77253727840231,8.42153762302884,0.669588814379432,6.45814320928974,-7.31423564025177,-1.10364697870341,-8.24432711995286,2.68094960634283,0.94671508265693,-6.49561397738008,0.0714488362212675,3.2211979056607,0.548561715420764,2.90987077251137,-0.435182717785087,-2.18869123937459,0.131016311758823,-1.78145028210577,2.29135994687333,-3.63452730972742,2.94257045863221,8.06795029929399,0.812208797750033,3.47278611031766,7.9231975207849,-3.96237690124151,0.247109079233267,0.241226742535777,-0.539939757784717,0.559521462422405,-5.14755597858683,-2.8836887954106,4.51319239558444,-1.38847000874798,0.31136621972224,9.03352319561746,-0.115377132979967,-2.73018694438039,4.8866699771728,4.10973394062923,0.638605431349156,-1.46369266953473,0.685353761412699,0.121907527262646,0.518501030119604,-6.69350909203756,6.64553123077593,1.78269034051237,0.0474679866896864,-1.53071890655295,3.16864526533967,1.75413696387153,0.646656407437831,1.89373920096029,1.43921405125238,0.352254448306151,-2.24518338308022,3.71504063145116,0.534362600062859,-8.03643627894697
1.07579730084979,2.5071930819785,2.56434466902124,0.573365494196489,5.27902002346976,-3.00873511493909,9.93456671600029,0.823586319596492,1.1727658449317,5.29256737294372,-9.37635306486444,4.29757952853615,-5.65129859661119,0.911300459509044,1.73739698815265,1.30466379303428,0.228077194848197,1.48527059503994,-4.48700563243142,4.57679653681481,2.3154468124478,0.0136900052880501,-4.72783982083349,1.40268161478626,3.51062253243439,0.609953970365419,-6.71218481394101,0.460422634470606,-2.06365099578052,-1.21832416131355,10.4458981635124,-2.70886498728852,-6.43204471959546,1.50693878838258,0.274568997827542,1.1889308277422,0.150823907450809,-1.26568210302407,0.539893623425816,2.64758826013809,-6.35335064625811,6.40506334172029,-7.03333603153799,0.373194146278764,-9.04402039380715,-3.25701074371148,-7.296040601075,1.33216663498873,0.570671851557524,-6.46085640611866,2.0840299169369,-2.54801785497141,0.25958985169515,-4.8838068414194,-1.88286303786631,5.77375125782642,5.58881642915239,4.75282287417782,-2.16015264623147,-4.55328627279543,0.539833445359538,7.55761021373056,-4.17093622809129,-5.08970477215619,7.97663585976011,-2.46108193021271,0.037132995681206,0.93767707574538,-0.240812256368255,1.50179321962965,-7.98861210582784,-0.664885755844035,2.12641890489192,-5.11503524988584,-1.72468182088096,11.4531017467885,3.93011075264661,-1.13812721260339,4.85100730153341,4.04570125535595,0.413551326655779,-3.97259191643519,0.128247143829961,0.00163482356033259,13.2524618899225,-8.87180439428945,8.78227669701892,-0.871247171656078,3.69714221749239,-1.29144112781666,4.93119601134839,0.275116790934914,2.9183635252372,8.10987414443579,-4.43718356540783,0.453155422970742,-6.71723812289051,4.48977325641606,-0.357324323896212,-8.80837492079562
